compute_processes,cpu_percent,full_sample_ns,gpu_clock_mhz,gpu_memory_bytes,gpu_memory_util_percent,gpu_power_w,gpu_temp_c,gpu_util_percent,major_faults,minor_faults,monotonic_ns,pids,process_swap_bytes,pss_bytes,read_bytes,rss_bytes,swap_in_bytes,swap_out_bytes,swap_used_bytes,system_anon_bytes,system_available_bytes,system_cached_bytes,system_cpu_percent,system_mlocked_bytes,system_sreclaimable_bytes,system_total_bytes,system_used_bytes,time_s,uss_bytes,vmhwm_bytes,vms_bytes,write_bytes
"[{""pid"": 2622421, ""bytes"": 33296482304}]",100.0,2150379236286929,2130,33897709568,82,575.002,81,98,1671,22789600,2150379835036029,"[2622421, 2627614]",0,45968764928,77176975360,45992071168,16965840896,32445517824,434962432,43805941760,149183692800,7493591040,4.0,28299264,2401742848,200083849216,50900156416,81.177895333,45942505472,55925157888,408512999424,616644608
"[{""pid"": 2622421, ""bytes"": 33296482304}]",179.20000000000002,2150379236286929,2130,33897709568,82,575.002,81,98,1672,22789744,2150379935124269,"[2622421, 2627614]",0,45968764928,77176975360,45991481344,16965840896,32445517824,434962432,43805958144,149184516096,7494410240,5.3,28299264,2401763328,200083849216,50899333120,81.277983573,45942505472,55925157888,408512999424,617332736
"[{""pid"": 2622421, ""bytes"": 33296482304}]",100.1,2150379236286929,2130,33897709568,82,575.002,81,98,1672,22789750,2150380035199324,"[2622421, 2627614]",0,45968764928,77176975360,45990694912,16965840896,32445517824,434962432,43805982720,149184593920,7494504448,4.1,28299264,2401767424,200083849216,50899255296,81.378058628,45942505472,55925157888,408512999424,617558016
"[{""pid"": 2622421, ""bytes"": 33296482304}]",100.4,2150379236286929,2032,33897709568,34,575.749,82,100,1672,22789756,2150380135240456,"[2622421, 2627614]",0,45968764928,77176975360,45990957056,16965840896,32445517824,434962432,43806167040,149192908800,7495061504,4.1,28299264,2401783808,200083849216,50890940416,81.47809976,45942505472,55925157888,408512999424,617746432
"[{""pid"": 2622421, ""bytes"": 33296482304}]",99.6,2150379236286929,2032,33897709568,34,575.749,82,100,1672,22789762,2150380235327333,"[2622421, 2627614]",0,45968764928,77176975360,45991219200,16965840896,32445517824,434962432,43806179328,149207425024,7495417856,3.4,28299264,2401792000,200083849216,50876424192,81.578186637,45942505472,55925157888,408512999424,617918464
"[{""pid"": 2622421, ""bytes"": 33296482304}]",168.70000000000002,2150380335464715,2032,33897709568,34,575.749,82,100,1673,22789922,2150380335464715,"[2622421, 2627614]",0,45963056128,77176975360,45991481344,16965840896,32445517824,434962432,43974721536,148897255424,7496626176,7.6,28299264,2401816576,200083849216,51186593792,81.678324019,45941547008,55925157888,408512999424,618086400
"[{""pid"": 2622421, ""bytes"": 33296482304}]",202.0,2150380335464715,2032,33897709568,34,575.749,82,100,1673,22789922,2150380532996910,"[2622421, 2627614, 2628538]",0,45963056128,77176979456,46209585152,16965840896,32445517824,434962432,44008267776,148897255424,7496626176,10.5,28299264,2401816576,200083849216,51186593792,81.875856214,45941547008,55925157888,409218269184,619028480
"[{""pid"": 2622421, ""bytes"": 33296482304}]",110.3,2150380335464715,2002,33897709568,1,576.938,82,100,1673,22789931,2150380633076885,"[2622421, 2627614]",0,45963056128,77176979456,45990408192,16965840896,32445517824,434962432,43806732288,148879175680,7497134080,4.7,28299264,2401894400,200083849216,51204673536,81.975936189,45941547008,55925157888,408512999424,619429888
"[{""pid"": 2622421, ""bytes"": 33296482304}]",110.4,2150380335464715,2002,33897709568,1,576.938,82,100,1673,22789938,2150380733162099,"[2622421, 2627614]",0,45963056128,77176979456,45990670336,16965840896,32445517824,434962432,43806756864,148879806464,7497752576,3.8,28299264,2401906688,200083849216,51204042752,82.076021403,45941547008,55925157888,408512999424,619687936
"[{""pid"": 2622421, ""bytes"": 33296482304}]",158.5,2150380335464715,2002,33897709568,1,576.938,82,100,1673,22790082,2150380833234119,"[2622421, 2627614]",0,45963056128,77176979456,45991456768,16965840896,32445517824,434962432,43806781440,148877545472,7498629120,5.6,28299264,2401918976,200083849216,51206303744,82.176093423,45941547008,55925157888,408512999424,620429312
"[{""pid"": 2622421, ""bytes"": 33296482304}]",111.3,2150380335464715,2002,33897709568,1,576.938,82,100,1673,22790090,2150380933295388,"[2622421, 2627614]",0,45963056128,77176979456,45991981056,16965840896,32445517824,434962432,43806818304,148877791232,7498858496,3.8,28299264,2401923072,200083849216,51206057984,82.276154692,45941547008,55925157888,408512999424,620699648
"[{""pid"": 2622421, ""bytes"": 33296482304}]",100.2,2150380335464715,2002,33897709568,1,576.938,82,100,1673,22790096,2150381033364843,"[2622421, 2627614]",0,45963056128,77176979456,45992243200,16965840896,32445517824,434962432,43806838784,148878110720,7499153408,3.8,28299264,2401931264,200083849216,51205738496,82.376224147,45941547008,55925157888,408512999424,620916736
"[{""pid"": 2622421, ""bytes"": 33296482304}]",109.8,2150380335464715,2032,33897709568,1,576.938,82,100,1673,22790102,2150381133424028,"[2622421, 2627614]",0,45963056128,77176979456,45992243200,16965840896,32445517824,434962432,43806924800,148893683712,7499251712,3.8,28299264,2401939456,200083849216,51190165504,82.476283332,45941547008,55925157888,408512999424,621068288
"[{""pid"": 2622421, ""bytes"": 33296482304}]",158.8,2150380335464715,2032,33897709568,1,573.567,78,100,1674,22790245,2150381233530442,"[2622421, 2627614]",0,45963056128,77176979456,45990993920,16965840896,32445517824,434962432,43807162368,148905889792,7500144640,5.9,28299264,2401976320,200083849216,51177959424,82.576389746,45941547008,55925157888,408512999424,621740032
"[{""pid"": 2622421, ""bytes"": 33296482304}]",99.9,2150380335464715,2032,33897709568,1,573.567,78,100,1674,22790251,2150381333576473,"[2622421, 2627614]",0,45963056128,77176979456,45991256064,16965840896,32445517824,434962432,43807186944,148906401792,7500701696,3.8,28299264,2401988608,200083849216,51177447424,82.676435777,45941547008,55925157888,408512999424,621973504
"[{""pid"": 2622421, ""bytes"": 33296482304}]",110.4,2150381433664061,2032,33897709568,1,573.567,78,100,1674,22790412,2150381433664061,"[2622421, 2627614]",0,45963555840,77176979456,45991518208,16965840896,32445517824,434962432,44050432000,148655874048,7501971456,7.3,28299264,2402025472,200083849216,51427975168,82.776523365,45942353920,55925157888,408512999424,622227456
"[{""pid"": 2622421, ""bytes"": 33296482304}]",235.4,2150381433664061,2115,33897709568,59,571.779,78,100,1674,22790412,2150381636761457,"[2622421, 2627614]",0,45963555840,77176979456,45992304640,16965840896,32445517824,434962432,43807883264,148804513792,7501971456,11.8,28299264,2402029568,200083849216,51279335424,82.979620761,45942353920,55925157888,408512999424,623091712
"[{""pid"": 2622421, ""bytes"": 33296482304}]",100.2,2150381433664061,2115,33897709568,59,571.779,78,100,1674,22790425,2150381736837644,"[2622421, 2627614]",0,45963555840,77176983552,45992566784,16965840896,32445517824,434962432,43807428608,148890025984,7502270464,5.6,28299264,2402033664,200083849216,51193823232,83.079696948,45942353920,55925157888,408512999424,623525888
"[{""pid"": 2622421, ""bytes"": 33296482304}]",109.8,2150381433664061,2115,33897709568,59,571.779,78,100,1674,22790430,2150381836890618,"[2622421, 2627614]",0,45963555840,77176983552,45991780352,16965840896,32445517824,434962432,43807485952,148890091520,7502368768,4.0,28299264,2402037760,200083849216,51193757696,83.179749922,45942353920,55925157888,408512999424,623779840
"[{""pid"": 2622421, ""bytes"": 33296482304}]",100.6,2150381433664061,2115,33897709568,59,571.779,78,100,1674,22790438,2150381936949733,"[2622421, 2627614]",0,45963555840,77176983552,45992042496,16965840896,32445517824,434962432,43807514624,148890529792,7503052800,3.5,28299264,2402050048,200083849216,51193319424,83.279809037,45942353920,55925157888,408512999424,624046080
"[{""pid"": 2622421, ""bytes"": 33296482304}]",178.1,2150381433664061,2115,33897709568,59,571.779,78,100,1675,22790582,2150382037039526,"[2622421, 2627614]",0,45963555840,77176987648,45991485440,16965840896,32445517824,434962432,43807543296,148897742848,7504011264,6.2,28299264,2402078720,200083849216,51186106368,83.37989883,45942353920,55925157888,408512999424,624750592
"[{""pid"": 2622421, ""bytes"": 33296482304}]",100.7,2150381433664061,2122,33897709568,82,574.556,82,98,1675,22790587,2150382137129960,"[2622421, 2627614]",0,45963555840,77176987648,45991747584,16965840896,32445517824,434962432,43807731712,148917616640,7504367616,4.1,28299264,2402086912,200083849216,51166232576,83.479989264,45942353920,55925157888,408512999424,625000448
"[{""pid"": 2622421, ""bytes"": 33296482304}]",99.4,2150381433664061,2122,33897709568,82,574.556,82,98,1675,22790594,2150382237224442,"[2622421, 2627614]",0,45963555840,77176987648,45992271872,16965840896,32445517824,434962432,43808063488,148943011840,7505203200,4.3,28299264,2402099200,200083849216,51140837376,83.580083746,45942353920,55925157888,408512999424,625221632
"[{""pid"": 2622421, ""bytes"": 33296482304}]",120.2,2150381433664061,2122,33897709568,82,574.556,82,98,1675,22790600,2150382337320126,"[2622421, 2627614]",0,45963555840,77176987648,45991460864,16965840896,32445517824,434962432,43807608832,148951396352,7505297408,4.1,28299264,2402103296,200083849216,51132452864,83.68017943,45942353920,55925157888,408512999424,625463296
"[{""pid"": 2622421, ""bytes"": 33296482304}]",169.3,2150382437427361,2122,33897709568,82,574.556,82,98,1676,22790755,2150382437427361,"[2622421, 2627614]",0,45969158144,77176991744,45991198720,16965840896,32445517824,434962432,43807653888,148948803584,7506968576,6.7,28299264,2402148352,200083849216,51135045632,83.780286665,45942898688,55925157888,408512999424,626204672
"[{""pid"": 2622421, ""bytes"": 33296482304}]",201.2,2150382437427361,2122,33897709568,82,574.556,82,98,1676,22790757,2150382626495582,"[2622421, 2627614]",0,45969158144,77176991744,45991460864,16965840896,32445517824,434962432,43807653888,148948803584,7506968576,0.0,28299264,2402148352,200083849216,51135045632,83.969354886,45942898688,55925157888,408512999424,626470912
"[{""pid"": 2622421, ""bytes"": 33296482304}]",100.1,2150382437427361,2032,33897709568,15,575.611,81,100,1676,22790765,2150382726582219,"[2622421, 2627614, 2628560]",0,45969158144,77176991744,46006140928,16965840896,32445517824,434962432,43810283520,148949540864,7507329024,4.1,28299264,2402156544,200083849216,51134308352,84.069441523,45942898688,55925157888,408846278656,626769920
"[{""pid"": 2622421, ""bytes"": 33296482304}]",157.8,2150382437427361,2032,33897709568,15,575.611,81,100,1676,22790914,2150382826737666,"[2622421, 2627614, 2628565]",0,45969158144,77176995840,46069055488,16965840896,32445517824,434962432,43867340800,148830711808,7508148224,8.3,28299264,2402172928,200083849216,51253137408,84.16959697,45942898688,55925157888,409218093056,627716096
"[{""pid"": 2622421, ""bytes"": 33296482304}]",111.3,2150382437427361,2032,33897709568,15,575.611,81,100,1676,22790926,2150382926826486,"[2622421, 2627614]",0,45969158144,77176999936,45991444480,16965840896,32445517824,434962432,43807760384,148642181120,7508914176,5.4,28299264,2402197504,200083849216,51441668096,84.26968579,45942898688,55925157888,408512999424,628092928
"[{""pid"": 2622421, ""bytes"": 33296482304}]",100.3,2150382437427361,2032,33897709568,15,575.611,81,100,1676,22790933,2150383026921960,"[2622421, 2627614]",0,45969158144,77176999936,45991706624,16965840896,32445517824,434962432,43807789056,148651130880,7509610496,4.1,28299264,2402213888,200083849216,51432718336,84.369781264,45942898688,55925157888,408512999424,628338688
"[{""pid"": 2622421, ""bytes"": 33296482304}]",109.9,2150382437427361,2032,33897709568,15,575.611,81,100,1676,22790939,2150383126991926,"[2622421, 2627614]",0,45969158144,77176999936,45992230912,16965840896,32445517824,434962432,43807862784,148685230080,7509970944,3.7,28299264,2402222080,200083849216,51398619136,84.46985123,45942898688,55925157888,408512999424,628547584
"[{""pid"": 2622421, ""bytes"": 33296482304}]",109.30000000000001,2150382437427361,2017,33897709568,1,575.089,82,100,1676,22790945,2150383227055119,"[2622421, 2627614]",0,45969158144,77176999936,45992493056,16965840896,32445517824,434962432,43807686656,148717948928,7510200320,4.7,28299264,2402226176,200083849216,51365900288,84.569914423,45942898688,55925157888,408512999424,628736000
"[{""pid"": 2622421, ""bytes"": 33296482304}]",169.3,2150382437427361,2017,33897709568,1,575.089,82,100,1677,22791088,2150383327159168,"[2622421, 2627614]",0,45969158144,77177004032,45991948288,16965840896,32445517824,434962432,43807444992,148718641152,7510892544,6.2,28299264,2402246656,200083849216,51365208064,84.670018472,45942898688,55925157888,408512999424,629501952
"[{""pid"": 2622421, ""bytes"": 33296482304}]",100.5,2150382437427361,2017,33897709568,1,575.089,82,100,1677,22791095,2150383427241808,"[2622421, 2627614]",0,45969158144,77177004032,45991452672,16965840896,32445517824,434962432,43807473664,148718891008,7511121920,3.5,28299264,2402250752,200083849216,51364958208,84.770101112,45942898688,55925157888,408512999424,629755904
"[{""pid"": 2622421, ""bytes"": 33296482304}]",110.5,2150383527335388,2040,33897709568,1,573.105,78,100,1677,22791248,2150383527335388,"[2622421, 2627614]",0,45970325504,77177004032,45991714816,16965840896,32445517824,434962432,43807498240,148720164864,7512588288,6.6,28299264,2402287616,200083849216,51363684352,84.870194692,45944066048,55925157888,408512999424,629977088
"[{""pid"": 2622421, ""bytes"": 33296482304}]",229.4,2150383527335388,2040,33897709568,1,573.105,78,100,1677,22791249,2150383718326406,"[2622421, 2627614]",0,45970325504,77177004032,45992501248,16965840896,32445517824,434962432,43807498240,148720164864,7512588288,6.2,28299264,2402287616,200083849216,51363684352,85.06118571,45944066048,55925157888,408512999424,630681600
"[{""pid"": 2622421, ""bytes"": 33296482304}]",109.9,2150383527335388,2040,33897709568,1,573.105,78,100,1677,22791255,2150383818426148,"[2622421, 2627614]",0,45970325504,77177004032,45992763392,16965840896,32445517824,434962432,43807543296,148720545792,7512948736,4.0,28299264,2402295808,200083849216,51363303424,85.161285452,45944066048,55925157888,408512999424,630964224
"[{""pid"": 2622421, ""bytes"": 33296482304}]",99.1,2150383527335388,2040,33897709568,1,573.105,78,100,1677,22791264,2150383918564592,"[2622421, 2627614, 2628573]",0,45970325504,77177008128,46157389824,16965840896,32445517824,434962432,43954798592,148720386048,7513255936,4.6,28299264,2402308096,200083849216,51363463168,85.261423896,45944066048,55925157888,409218269184,631238656
"[{""pid"": 2622421, ""bytes"": 33296482304}]",100.7,2150383527335388,2040,33897709568,1,573.105,78,100,1677,22791275,2150384018671267,"[2622421, 2627614, 2628578]",0,45970325504,77177012224,46258839552,16965840896,32445517824,434962432,44051767296,148759273472,7513612288,6.9,28299264,2402316288,200083849216,51324575744,85.361530571,45944066048,55925157888,409454800896,631685120
"[{""pid"": 2622421, ""bytes"": 33296482304}]",189.4,2150383527335388,2040,33897709568,1,573.105,78,100,1678,22791421,2150384118786698,"[2622421, 2627614]",0,45970325504,77177016320,45991899136,16965840896,32445517824,434962432,43807723520,148901183488,7515045888,5.9,28299264,2402340864,200083849216,51182665728,85.461646002,45944066048,55925157888,408512999424,632545280
"[{""pid"": 2622421, ""bytes"": 33296482304}]",99.9,2150383527335388,2100,33897709568,72,573.15,78,100,1678,22791427,2150384218888102,"[2622421, 2627614]",0,45970325504,77177016320,45992423424,16965840896,32445517824,434962432,43821420544,148906729472,7515406336,5.0,28299264,2402353152,200083849216,51177119744,85.561747406,45944066048,55925157888,408512999424,632795136
"[{""pid"": 2622421, ""bytes"": 33296482304}]",99.8,2150383527335388,2100,33897709568,72,573.15,78,100,1678,22791433,2150384319022439,"[2622421, 2627614]",0,45970325504,77177016320,45992685568,16965840896,32445517824,434962432,43807784960,148921483264,7515697152,4.7,28299264,2402361344,200083849216,51162365952,85.661881743,45944066048,55925157888,408512999424,633053184
"[{""pid"": 2622421, ""bytes"": 33296482304}]",111.0,2150383527335388,2100,33897709568,72,573.15,78,100,1678,22791441,2150384419112292,"[2622421, 2627614]",0,45970325504,77177016320,45991899136,16965840896,32445517824,434962432,43807813632,148921704448,7515922432,3.5,28299264,2402365440,200083849216,51162144768,85.761971596,45944066048,55925157888,408512999424,633315328
